Pair Number,System A,System B,BLEU Score A,BLEU p-value A,BLEU Mean A,BLEU CI A,BLEU Score B,BLEU p-value B,BLEU Mean B,BLEU CI B,Significant
92,Baseline: results/text-simplification/nts_test_selected/result_nts_search_41_epoch13_10.38.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_18_epoch13_10.49.t7_5_h1,88.85122894771708,,88.84845803589755,2.148034970459122,88.67507995231249,0.32867132867132864,88.62195135068596,2.232488928923715,0
93,Baseline: results/text-simplification/nts_test_selected/result_nts_search_41_epoch13_10.38.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_1_epoch11_10.32.t7_5_h1,88.85122894771708,,88.84845803589755,2.148034970459122,88.77459912522352,0.37962037962037964,88.7764543827047,2.3837624806836146,0
94,Baseline: results/text-simplification/nts_test_selected/result_nts_search_41_epoch13_10.38.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_37_epoch14_10.20.t7_5_h1,88.85122894771708,,88.84845803589755,2.148034970459122,88.3963157687157,0.23876123876123875,88.41291198220345,2.4980638248437117,0
95,Baseline: results/text-simplification/nts_test_selected/result_nts_search_41_epoch13_10.38.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_20_epoch11_10.22.t7_5_h1,88.85122894771708,,88.84845803589755,2.148034970459122,86.99667560093822,0.026973026973026972,87.01687571575324,2.427102453600618,1
96,Baseline: results/text-simplification/nts_test_selected/result_nts_search_41_epoch13_10.38.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_19_epoch14_10.43.t7_5_h1,88.85122894771708,,88.84845803589755,2.148034970459122,88.63554359646874,0.31868131868131866,88.66766324976408,2.31470970258804,0
97,Baseline: results/text-simplification/nts_test_selected/result_nts_search_41_epoch13_10.38.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_12_epoch11_10.24.t7_5_h1,88.85122894771708,,88.84845803589755,2.148034970459122,88.68997481101485,0.33166833166833165,88.71283469021934,2.2218592603785297,0
98,Baseline: results/text-simplification/nts_test_selected/result_nts_search_41_epoch13_10.38.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_38_epoch14_10.32.t7_5_h1,88.85122894771708,,88.84845803589755,2.148034970459122,88.080528013648,0.15784215784215785,88.06306106505615,2.393028203638387,0
99,Baseline: results/text-simplification/nts_test_selected/result_nts_search_41_epoch13_10.38.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_28_epoch14_10.34.t7_5_h1,88.85122894771708,,88.84845803589755,2.148034970459122,89.3753371225337,0.21678321678321677,89.38917128248885,2.3659547826974787,0
100,Baseline: results/text-simplification/nts_test_selected/result_nts_search_41_epoch13_10.38.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_34_epoch12_10.34.t7_5_h1,88.85122894771708,,88.84845803589755,2.148034970459122,89.24262791038683,0.24275724275724275,89.20949251887825,2.277128115462496,0
101,Baseline: results/text-simplification/nts_test_selected/result_nts_search_41_epoch13_10.38.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_30_epoch13_10.16.t7_5_h1,88.85122894771708,,88.84845803589755,2.148034970459122,89.43034158828905,0.1848151848151848,89.41283723826393,2.1462333547480057,0
102,Baseline: results/text-simplification/nts_test_selected/result_nts_search_41_epoch13_10.38.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_23_epoch13_10.31.t7_5_h1,88.85122894771708,,88.84845803589755,2.148034970459122,87.54359783592983,0.08591408591408592,87.5413567589357,2.3747593631962047,0
103,Baseline: results/text-simplification/nts_test_selected/result_nts_search_41_epoch13_10.38.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_0_epoch14_10.37.t7_5_h1,88.85122894771708,,88.84845803589755,2.148034970459122,87.79156146701379,0.12887112887112886,87.80119577190246,2.634399909334867,0
104,Baseline: results/text-simplification/nts_test_selected/result_nts_search_41_epoch13_10.38.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_32_epoch13_10.24.t7_5_h1,88.85122894771708,,88.84845803589755,2.148034970459122,88.59671505222447,0.29270729270729273,88.58141878544778,2.178758247398221,0
105,Baseline: results/text-simplification/nts_test_selected/result_nts_search_41_epoch13_10.38.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_17_epoch13_10.13.t7_5_h1,88.85122894771708,,88.84845803589755,2.148034970459122,87.4434488118232,0.057942057942057944,87.46838050119042,2.340934224269695,0
106,Baseline: results/text-simplification/nts_test_selected/result_nts_search_41_epoch13_10.38.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_22_epoch13_10.32.t7_5_h1,88.85122894771708,,88.84845803589755,2.148034970459122,88.33747406220984,0.2137862137862138,88.32558452817207,2.2342439023061047,0
107,Baseline: results/text-simplification/nts_test_selected/result_nts_search_41_epoch13_10.38.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_4_epoch9_10.63.t7_5_h1,88.85122894771708,,88.84845803589755,2.148034970459122,87.14864780927392,0.056943056943056944,87.19074255446908,2.4963346556447235,0
108,Baseline: results/text-simplification/nts_test_selected/result_nts_search_41_epoch13_10.38.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_15_epoch13_10.33.t7_5_h1,88.85122894771708,,88.84845803589755,2.148034970459122,87.79194880155316,0.12387612387612387,87.77334008808484,2.5743121108754394,0
109,Baseline: results/text-simplification/nts_test_selected/result_nts_search_41_epoch13_10.38.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_36_epoch13_10.29.t7_5_h1,88.85122894771708,,88.84845803589755,2.148034970459122,88.08237181910852,0.15284715284715283,88.08860634996405,2.3418188558354274,0
110,Baseline: results/text-simplification/nts_test_selected/result_nts_search_41_epoch13_10.38.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_11_epoch13_10.30.t7_5_h1,88.85122894771708,,88.84845803589755,2.148034970459122,88.70044429877855,0.34865134865134867,88.69145036380432,2.247682116510802,0
111,Baseline: results/text-simplification/nts_test_selected/result_nts_search_41_epoch13_10.38.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_3_epoch12_10.30.t7_5_h1,88.85122894771708,,88.84845803589755,2.148034970459122,84.53254284904402,0.000999000999000999,84.49422105402822,2.884057142554674,1
112,Baseline: results/text-simplification/nts_test_selected/result_nts_search_29_epoch14_10.33.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_16_epoch11_10.45.t7_5_h1,88.45811041823475,,88.45275877222288,2.3001104209601664,86.83637175723291,0.06793206793206794,86.87145194336594,2.424355186051102,0
113,Baseline: results/text-simplification/nts_test_selected/result_nts_search_29_epoch14_10.33.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_27_epoch14_10.21.t7_5_h1,88.45811041823475,,88.45275877222288,2.3001104209601664,89.8677797061458,0.04495504495504495,89.89929650633958,2.22541343940798,1
114,Baseline: results/text-simplification/nts_test_selected/result_nts_search_29_epoch14_10.33.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_39_epoch12_10.24.t7_5_h1,88.45811041823475,,88.45275877222288,2.3001104209601664,87.82122026562153,0.2017982017982018,87.79586041451621,2.5942019518380235,0
115,Baseline: results/text-simplification/nts_test_selected/result_nts_search_29_epoch14_10.33.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_31_epoch14_10.34.t7_5_h1,88.45811041823475,,88.45275877222288,2.3001104209601664,87.19795332546306,0.0999000999000999,87.1899820078139,2.420903265838831,0
116,Baseline: results/text-simplification/nts_test_selected/result_nts_search_29_epoch14_10.33.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_13_epoch13_10.12.t7_5_h1,88.45811041823475,,88.45275877222288,2.3001104209601664,88.99845502205497,0.21178821178821178,89.00806174276883,2.141900351583466,0
117,Baseline: results/text-simplification/nts_test_selected/result_nts_search_29_epoch14_10.33.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_10_epoch14_10.26.t7_5_h1,88.45811041823475,,88.45275877222288,2.3001104209601664,86.90840801524928,0.07992007992007992,86.9414639153218,2.3476304193015665,0
118,Baseline: results/text-simplification/nts_test_selected/result_nts_search_29_epoch14_10.33.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_23_epoch14_10.31.t7_5_h1,88.45811041823475,,88.45275877222288,2.3001104209601664,87.27803750217201,0.12187812187812187,87.28466461989385,2.5093478001015086,0
119,Baseline: results/text-simplification/nts_test_selected/result_nts_search_29_epoch14_10.33.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_33_epoch12_10.39.t7_5_h1,88.45811041823475,,88.45275877222288,2.3001104209601664,88.01988844143516,0.25374625374625376,87.99000811143257,2.363172206379488,0
120,Baseline: results/text-simplification/nts_test_selected/result_nts_search_29_epoch14_10.33.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_16_epoch14_10.45.t7_5_h1,88.45811041823475,,88.45275877222288,2.3001104209601664,86.79955779738775,0.05194805194805195,86.86966499876482,2.43564647238496,0
121,Baseline: results/text-simplification/nts_test_selected/result_nts_search_29_epoch14_10.33.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_26_epoch14_10.16.t7_5_h1,88.45811041823475,,88.45275877222288,2.3001104209601664,88.44453596788466,0.4325674325674326,88.47872660612965,2.2439012869156585,0
122,Baseline: results/text-simplification/nts_test_selected/result_nts_search_29_epoch14_10.33.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_2_epoch13_10.27.t7_5_h1,88.45811041823475,,88.45275877222288,2.3001104209601664,87.21526223812337,0.10589410589410589,87.22452761764137,2.4472458128187426,0
123,Baseline: results/text-simplification/nts_test_selected/result_nts_search_29_epoch14_10.33.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_35_epoch12_10.39.t7_5_h1,88.45811041823475,,88.45275877222288,2.3001104209601664,89.2327912326083,0.18581418581418582,89.26235697052515,2.2229172580831076,0
124,Baseline: results/text-simplification/nts_test_selected/result_nts_search_29_epoch14_10.33.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_14_epoch12_10.49.t7_5_h1,88.45811041823475,,88.45275877222288,2.3001104209601664,85.07422738199156,0.003996003996003996,85.04069706735268,2.715632361742017,1
125,Baseline: results/text-simplification/nts_test_selected/result_nts_search_29_epoch14_10.33.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_25_epoch12_10.21.t7_5_h1,88.45811041823475,,88.45275877222288,2.3001104209601664,87.78397316682823,0.1888111888111888,87.78311057532261,2.3990330360641963,0
126,Baseline: results/text-simplification/nts_test_selected/result_nts_search_29_epoch14_10.33.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_21_epoch14_10.30.t7_5_h1,88.45811041823475,,88.45275877222288,2.3001104209601664,88.75854584293633,0.2907092907092907,88.72938885045697,2.218190787354388,0
127,Baseline: results/text-simplification/nts_test_selected/result_nts_search_29_epoch14_10.33.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_18_epoch13_10.49.t7_5_h1,88.45811041823475,,88.45275877222288,2.3001104209601664,88.67507995231249,0.3066933066933067,88.62195135068596,2.232488928923715,0
128,Baseline: results/text-simplification/nts_test_selected/result_nts_search_29_epoch14_10.33.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_1_epoch11_10.32.t7_5_h1,88.45811041823475,,88.45275877222288,2.3001104209601664,88.77459912522352,0.3016983016983017,88.7764543827047,2.3837624806836146,0
129,Baseline: results/text-simplification/nts_test_selected/result_nts_search_29_epoch14_10.33.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_37_epoch14_10.20.t7_5_h1,88.45811041823475,,88.45275877222288,2.3001104209601664,88.3963157687157,0.3856143856143856,88.41291198220345,2.4980638248437117,0
130,Baseline: results/text-simplification/nts_test_selected/result_nts_search_29_epoch14_10.33.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_20_epoch11_10.22.t7_5_h1,88.45811041823475,,88.45275877222288,2.3001104209601664,86.99667560093822,0.08491508491508491,87.01687571575324,2.427102453600618,0
131,Baseline: results/text-simplification/nts_test_selected/result_nts_search_29_epoch14_10.33.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_19_epoch14_10.43.t7_5_h1,88.45811041823475,,88.45275877222288,2.3001104209601664,88.63554359646874,0.3546453546453546,88.66766324976408,2.31470970258804,0
132,Baseline: results/text-simplification/nts_test_selected/result_nts_search_29_epoch14_10.33.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_12_epoch11_10.24.t7_5_h1,88.45811041823475,,88.45275877222288,2.3001104209601664,88.68997481101485,0.3196803196803197,88.71283469021934,2.2218592603785297,0
133,Baseline: results/text-simplification/nts_test_selected/result_nts_search_29_epoch14_10.33.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_38_epoch14_10.32.t7_5_h1,88.45811041823475,,88.45275877222288,2.3001104209601664,88.080528013648,0.28471528471528473,88.06306106505615,2.393028203638387,0
134,Baseline: results/text-simplification/nts_test_selected/result_nts_search_29_epoch14_10.33.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_28_epoch14_10.34.t7_5_h1,88.45811041823475,,88.45275877222288,2.3001104209601664,89.3753371225337,0.14485514485514486,89.38917128248885,2.3659547826974787,0
135,Baseline: results/text-simplification/nts_test_selected/result_nts_search_29_epoch14_10.33.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_34_epoch12_10.34.t7_5_h1,88.45811041823475,,88.45275877222288,2.3001104209601664,89.24262791038683,0.14785214785214784,89.20949251887825,2.277128115462496,0
136,Baseline: results/text-simplification/nts_test_selected/result_nts_search_29_epoch14_10.33.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_30_epoch13_10.16.t7_5_h1,88.45811041823475,,88.45275877222288,2.3001104209601664,89.43034158828905,0.14185814185814186,89.41283723826393,2.1462333547480057,0
137,Baseline: results/text-simplification/nts_test_selected/result_nts_search_29_epoch14_10.33.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_23_epoch13_10.31.t7_5_h1,88.45811041823475,,88.45275877222288,2.3001104209601664,87.54359783592983,0.16783216783216784,87.5413567589357,2.3747593631962047,0
138,Baseline: results/text-simplification/nts_test_selected/result_nts_search_29_epoch14_10.33.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_0_epoch14_10.37.t7_5_h1,88.45811041823475,,88.45275877222288,2.3001104209601664,87.79156146701379,0.18581418581418582,87.80119577190246,2.634399909334867,0
139,Baseline: results/text-simplification/nts_test_selected/result_nts_search_29_epoch14_10.33.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_32_epoch13_10.24.t7_5_h1,88.45811041823475,,88.45275877222288,2.3001104209601664,88.59671505222447,0.34665334665334663,88.58141878544778,2.178758247398221,0
140,Baseline: results/text-simplification/nts_test_selected/result_nts_search_29_epoch14_10.33.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_17_epoch13_10.13.t7_5_h1,88.45811041823475,,88.45275877222288,2.3001104209601664,87.4434488118232,0.13786213786213786,87.46838050119042,2.340934224269695,0
